"Many litigants feel as though they lack meaningful choice in the judicial system, leading to partial disengagement from procedures and decision making (such as missed deadlines).
",1,11,Margaret Hagan,A Human-Centered Design Approach to Access to Justice: Generating New Prototypes and Hypotheses for Intervention to Make Courts User-Friendly,1,"How can the court system be made more navigable and comprehensible to unrepresented laypeople trying to use it to solve their family, housing, debt, employment, or other life problems? This Article chronicles human-centered design work to generate solutions to this fundamental challenge of access to justice. It presents a new methodology: human-centered design research that can identify key opportunity areas for interventions, user requirements for interventions, and a shortlist of vetted ideas for interventions. This research presents both the methodology and these “design deliverables” based on work with California state courts’ Self Help Centers. It identifies seven key areas for courts to improve their usability, and, in each area, proposes a range of new interventions that emerged from the class’s design work. This research lays the groundwork for pilots and randomized control trials, with its proposed hypotheses and prototypes for new interventions, that can be piloted, evaluated, and — ideally — have a practical effect on how comprehensible, navigable, and efficient the civil court system is.",2018,"7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,12. Jurisdiction,12.2 United States,12.4 Canada,11 Special Issues,11.4 Non-Lawyer Navigators,10 Solution Type,10.2 Non-Legal Solutions,10.1 Self-Help Solutions,10.8 Non-Lawyer/Roles Beyond Lawyers Solutions,10.6 Technology Solutions,10.7 Advertising Solutions,9 Demographics,9.4 Consumer Behavior,9.1. Financial Demographics,8 Issue Type,8.2 Legal Information Issues,3 Courts & Lawyers ,3.5 Going to court and dealing with procedure,3.6 Information help resources to deal with legal issues,3.7 Legal research,3.8 Representing onself as Pro Se","7, 7.1, 7.2, 12, 12.2, 12.4, 11, 11.4, 10, 10.2, 10.1, 10.8, 10.6, 10.7, 9, 9.4, 9.1, 8, 8.2, 3, 3.5, 3.6, 3.7, 3.8"
"Legal systems require a great deal of time and resources from a person in order to successfully complete a process to resolution. ""Even if a litigant makes it to the court and begins the paperwork, getting to resolution requires sustained engagement in completing tasks and long-term thinking to make strategic choices.""",1,12,Margaret Hagan,A Human-Centered Design Approach to Access to Justice: Generating New Prototypes and Hypotheses for Intervention to Make Courts User-Friendly,1,"How can the court system be made more navigable and comprehensible to unrepresented laypeople trying to use it to solve their family, housing, debt, employment, or other life problems? This Article chronicles human-centered design work to generate solutions to this fundamental challenge of access to justice. It presents a new methodology: human-centered design research that can identify key opportunity areas for interventions, user requirements for interventions, and a shortlist of vetted ideas for interventions. This research presents both the methodology and these “design deliverables” based on work with California state courts’ Self Help Centers. It identifies seven key areas for courts to improve their usability, and, in each area, proposes a range of new interventions that emerged from the class’s design work. This research lays the groundwork for pilots and randomized control trials, with its proposed hypotheses and prototypes for new interventions, that can be piloted, evaluated, and — ideally — have a practical effect on how comprehensible, navigable, and efficient the civil court system is.",2018,"7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,12. Jurisdiction,12.2 United States,12.4 Canada,11 Special Issues,11.4 Non-Lawyer Navigators,10 Solution Type,10.2 Non-Legal Solutions,10.1 Self-Help Solutions,10.8 Non-Lawyer/Roles Beyond Lawyers Solutions,10.6 Technology Solutions,10.7 Advertising Solutions,9 Demographics,9.4 Consumer Behavior,9.1. Financial Demographics,8 Issue Type,8.2 Legal Information Issues,3 Courts & Lawyers ,3.5 Going to court and dealing with procedure,3.6 Information help resources to deal with legal issues,3.7 Legal research,3.8 Representing onself as Pro Se","7, 7.1, 7.2, 12, 12.2, 12.4, 11, 11.4, 10, 10.2, 10.1, 10.8, 10.6, 10.7, 9, 9.4, 9.1, 8, 8.2, 3, 3.5, 3.6, 3.7, 3.8"
"Those designing new solutions should cover and account for the following types of needs and characteristics of those potential users, such as (1) limited English proficiency, (2) apprehension about being in a government system, (3) technology limitations in ownership and usage, (4) high undercurrent of negative emotion, (4) time constraints during the workday, and (6) multiple people on a ""team"" (since individuals often do no go through their cases alone).",1,13,Margaret Hagan,A Human-Centered Design Approach to Access to Justice: Generating New Prototypes and Hypotheses for Intervention to Make Courts User-Friendly,1,"How can the court system be made more navigable and comprehensible to unrepresented laypeople trying to use it to solve their family, housing, debt, employment, or other life problems? This Article chronicles human-centered design work to generate solutions to this fundamental challenge of access to justice. It presents a new methodology: human-centered design research that can identify key opportunity areas for interventions, user requirements for interventions, and a shortlist of vetted ideas for interventions. This research presents both the methodology and these “design deliverables” based on work with California state courts’ Self Help Centers. It identifies seven key areas for courts to improve their usability, and, in each area, proposes a range of new interventions that emerged from the class’s design work. This research lays the groundwork for pilots and randomized control trials, with its proposed hypotheses and prototypes for new interventions, that can be piloted, evaluated, and — ideally — have a practical effect on how comprehensible, navigable, and efficient the civil court system is.",2018,"7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,12. Jurisdiction,12.2 United States,12.4 Canada,11 Special Issues,11.4 Non-Lawyer Navigators,10 Solution Type,10.2 Non-Legal Solutions,10.1 Self-Help Solutions,10.8 Non-Lawyer/Roles Beyond Lawyers Solutions,10.6 Technology Solutions,10.7 Advertising Solutions,9 Demographics,9.4 Consumer Behavior,9.1. Financial Demographics,8 Issue Type,8.2 Legal Information Issues,3 Courts & Lawyers ,3.5 Going to court and dealing with procedure,3.6 Information help resources to deal with legal issues,3.7 Legal research,3.8 Representing onself as Pro Se","7, 7.1, 7.2, 12, 12.2, 12.4, 11, 11.4, 10, 10.2, 10.1, 10.8, 10.6, 10.7, 9, 9.4, 9.1, 8, 8.2, 3, 3.5, 3.6, 3.7, 3.8"
"""Many people experience a lack of control while going through the system. They feel that there are so many tasks to complete, and they are highly confused while trying to do them.""",0,14,Margaret Hagan,A Human-Centered Design Approach to Access to Justice: Generating New Prototypes and Hypotheses for Intervention to Make Courts User-Friendly,1,"How can the court system be made more navigable and comprehensible to unrepresented laypeople trying to use it to solve their family, housing, debt, employment, or other life problems? This Article chronicles human-centered design work to generate solutions to this fundamental challenge of access to justice. It presents a new methodology: human-centered design research that can identify key opportunity areas for interventions, user requirements for interventions, and a shortlist of vetted ideas for interventions. This research presents both the methodology and these “design deliverables” based on work with California state courts’ Self Help Centers. It identifies seven key areas for courts to improve their usability, and, in each area, proposes a range of new interventions that emerged from the class’s design work. This research lays the groundwork for pilots and randomized control trials, with its proposed hypotheses and prototypes for new interventions, that can be piloted, evaluated, and — ideally — have a practical effect on how comprehensible, navigable, and efficient the civil court system is.",2018,"7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,12. Jurisdiction,12.2 United States,12.4 Canada,11 Special Issues,11.4 Non-Lawyer Navigators,10 Solution Type,10.2 Non-Legal Solutions,10.1 Self-Help Solutions,10.8 Non-Lawyer/Roles Beyond Lawyers Solutions,10.6 Technology Solutions,10.7 Advertising Solutions,9 Demographics,9.4 Consumer Behavior,9.1. Financial Demographics,8 Issue Type,8.2 Legal Information Issues,3 Courts & Lawyers ,3.5 Going to court and dealing with procedure,3.6 Information help resources to deal with legal issues,3.7 Legal research,3.8 Representing onself as Pro Se","7, 7.1, 7.2, 12, 12.2, 12.4, 11, 11.4, 10, 10.2, 10.1, 10.8, 10.6, 10.7, 9, 9.4, 9.1, 8, 8.2, 3, 3.5, 3.6, 3.7, 3.8"
"There is a lack of trust that the system will serve them well as many people  think that the system will not protect their interests and will take advantage of them.
",1,15,Margaret Hagan,A Human-Centered Design Approach to Access to Justice: Generating New Prototypes and Hypotheses for Intervention to Make Courts User-Friendly,1,"How can the court system be made more navigable and comprehensible to unrepresented laypeople trying to use it to solve their family, housing, debt, employment, or other life problems? This Article chronicles human-centered design work to generate solutions to this fundamental challenge of access to justice. It presents a new methodology: human-centered design research that can identify key opportunity areas for interventions, user requirements for interventions, and a shortlist of vetted ideas for interventions. This research presents both the methodology and these “design deliverables” based on work with California state courts’ Self Help Centers. It identifies seven key areas for courts to improve their usability, and, in each area, proposes a range of new interventions that emerged from the class’s design work. This research lays the groundwork for pilots and randomized control trials, with its proposed hypotheses and prototypes for new interventions, that can be piloted, evaluated, and — ideally — have a practical effect on how comprehensible, navigable, and efficient the civil court system is.",2018,"7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,12. Jurisdiction,12.2 United States,12.4 Canada,11 Special Issues,11.4 Non-Lawyer Navigators,10 Solution Type,10.2 Non-Legal Solutions,10.1 Self-Help Solutions,10.8 Non-Lawyer/Roles Beyond Lawyers Solutions,10.6 Technology Solutions,10.7 Advertising Solutions,9 Demographics,9.4 Consumer Behavior,9.1. Financial Demographics,8 Issue Type,8.2 Legal Information Issues,3 Courts & Lawyers ,3.5 Going to court and dealing with procedure,3.6 Information help resources to deal with legal issues,3.7 Legal research,3.8 Representing onself as Pro Se","7, 7.1, 7.2, 12, 12.2, 12.4, 11, 11.4, 10, 10.2, 10.1, 10.8, 10.6, 10.7, 9, 9.4, 9.1, 8, 8.2, 3, 3.5, 3.6, 3.7, 3.8"
"""Litigants report high levels of fear and stress while trying to navigate the court process.""",0,16,Margaret Hagan,A Human-Centered Design Approach to Access to Justice: Generating New Prototypes and Hypotheses for Intervention to Make Courts User-Friendly,1,"How can the court system be made more navigable and comprehensible to unrepresented laypeople trying to use it to solve their family, housing, debt, employment, or other life problems? This Article chronicles human-centered design work to generate solutions to this fundamental challenge of access to justice. It presents a new methodology: human-centered design research that can identify key opportunity areas for interventions, user requirements for interventions, and a shortlist of vetted ideas for interventions. This research presents both the methodology and these “design deliverables” based on work with California state courts’ Self Help Centers. It identifies seven key areas for courts to improve their usability, and, in each area, proposes a range of new interventions that emerged from the class’s design work. This research lays the groundwork for pilots and randomized control trials, with its proposed hypotheses and prototypes for new interventions, that can be piloted, evaluated, and — ideally — have a practical effect on how comprehensible, navigable, and efficient the civil court system is.",2018,"7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,12. Jurisdiction,12.2 United States,12.4 Canada,11 Special Issues,11.4 Non-Lawyer Navigators,10 Solution Type,10.2 Non-Legal Solutions,10.1 Self-Help Solutions,10.8 Non-Lawyer/Roles Beyond Lawyers Solutions,10.6 Technology Solutions,10.7 Advertising Solutions,9 Demographics,9.4 Consumer Behavior,9.1. Financial Demographics,8 Issue Type,8.2 Legal Information Issues,3 Courts & Lawyers ,3.5 Going to court and dealing with procedure,3.6 Information help resources to deal with legal issues,3.7 Legal research,3.8 Representing onself as Pro Se","7, 7.1, 7.2, 12, 12.2, 12.4, 11, 11.4, 10, 10.2, 10.1, 10.8, 10.6, 10.7, 9, 9.4, 9.1, 8, 8.2, 3, 3.5, 3.6, 3.7, 3.8"
"Engagement as a primary challenge for people in the legal system due to the following: (1) ignorance of the legal system and how it functions, (2) intimidation, (3) a lack of logistical inertia, and (4) burn out.",1,17,Margaret Hagan,A Human-Centered Design Approach to Access to Justice: Generating New Prototypes and Hypotheses for Intervention to Make Courts User-Friendly,1,"How can the court system be made more navigable and comprehensible to unrepresented laypeople trying to use it to solve their family, housing, debt, employment, or other life problems? This Article chronicles human-centered design work to generate solutions to this fundamental challenge of access to justice. It presents a new methodology: human-centered design research that can identify key opportunity areas for interventions, user requirements for interventions, and a shortlist of vetted ideas for interventions. This research presents both the methodology and these “design deliverables” based on work with California state courts’ Self Help Centers. It identifies seven key areas for courts to improve their usability, and, in each area, proposes a range of new interventions that emerged from the class’s design work. This research lays the groundwork for pilots and randomized control trials, with its proposed hypotheses and prototypes for new interventions, that can be piloted, evaluated, and — ideally — have a practical effect on how comprehensible, navigable, and efficient the civil court system is.",2018,"7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,12. Jurisdiction,12.2 United States,12.4 Canada,11 Special Issues,11.4 Non-Lawyer Navigators,10 Solution Type,10.2 Non-Legal Solutions,10.1 Self-Help Solutions,10.8 Non-Lawyer/Roles Beyond Lawyers Solutions,10.6 Technology Solutions,10.7 Advertising Solutions,9 Demographics,9.4 Consumer Behavior,9.1. Financial Demographics,8 Issue Type,8.2 Legal Information Issues,3 Courts & Lawyers ,3.5 Going to court and dealing with procedure,3.6 Information help resources to deal with legal issues,3.7 Legal research,3.8 Representing onself as Pro Se","7, 7.1, 7.2, 12, 12.2, 12.4, 11, 11.4, 10, 10.2, 10.1, 10.8, 10.6, 10.7, 9, 9.4, 9.1, 8, 8.2, 3, 3.5, 3.6, 3.7, 3.8"
Self help resources must be customizable to serve the needs of different types of litigants.,1,18,Margaret Hagan,A Human-Centered Design Approach to Access to Justice: Generating New Prototypes and Hypotheses for Intervention to Make Courts User-Friendly,1,"How can the court system be made more navigable and comprehensible to unrepresented laypeople trying to use it to solve their family, housing, debt, employment, or other life problems? This Article chronicles human-centered design work to generate solutions to this fundamental challenge of access to justice. It presents a new methodology: human-centered design research that can identify key opportunity areas for interventions, user requirements for interventions, and a shortlist of vetted ideas for interventions. This research presents both the methodology and these “design deliverables” based on work with California state courts’ Self Help Centers. It identifies seven key areas for courts to improve their usability, and, in each area, proposes a range of new interventions that emerged from the class’s design work. This research lays the groundwork for pilots and randomized control trials, with its proposed hypotheses and prototypes for new interventions, that can be piloted, evaluated, and — ideally — have a practical effect on how comprehensible, navigable, and efficient the civil court system is.",2018,"7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,12. Jurisdiction,12.2 United States,12.4 Canada,11 Special Issues,11.4 Non-Lawyer Navigators,10 Solution Type,10.2 Non-Legal Solutions,10.1 Self-Help Solutions,10.8 Non-Lawyer/Roles Beyond Lawyers Solutions,10.6 Technology Solutions,10.7 Advertising Solutions,9 Demographics,9.4 Consumer Behavior,9.1. Financial Demographics,8 Issue Type,8.2 Legal Information Issues,3 Courts & Lawyers ,3.5 Going to court and dealing with procedure,3.6 Information help resources to deal with legal issues,3.7 Legal research,3.8 Representing onself as Pro Se","7, 7.1, 7.2, 12, 12.2, 12.4, 11, 11.4, 10, 10.2, 10.1, 10.8, 10.6, 10.7, 9, 9.4, 9.1, 8, 8.2, 3, 3.5, 3.6, 3.7, 3.8"
The nature of the legal dispute plays a role in whether and how people decide to seek a lawyer's assistance. The authors noted that those who could afford to retain a lawyer more frequently Even those who could afford to retain a lawyer selected not to at the same rates as those who did not have the same resources. The main reasons are that the matter is not sufficiently important or that a lawyer would not help.,1,19,"Deborah Rhode,Dmitry Bam",A Roadmap to Justice,2,"This white paper explores the gap between principle and practice concerning access to justice in America and what should be done to address it. The analysis grows out of a Roadmap to Justice forum involving over one hundred leading experts, co-sponsored by the Stanford University Center on the Legal Profession and the James Sokolove Charitable Fund. One group of Forum participants met in Boston in October 2008, and another in Stanford in March 2009. Their discussions centered on three main questions, which we examine more fully here: goals and priorities for the delivery of civil legal assistance; inadequacies in the current structure; and cost-effective strategies for addressing those inadequacies.",2010,"7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,9 Demographics,9.1. Financial Demographics,11 Special Issues,11.5 Financing Justice,14 Civil and Human Rights,12. Jurisdiction,12.2 United States,11.1 COVID-19,11.2 Civil Rights to Counsel,10 Solution Type,10.10 Regulatory/Law Solutions,10.6 Technology Solutions,10.5 Pro Bono Solutions,10.2 Non-Legal Solutions,10.1 Self-Help Solutions,3 Courts & Lawyers ,3.8 Representing onself as Pro Se,14.1 Age Discrimination,14.17 Right to a free lawyer","7, 7.1, 7.2, 9, 9.1, 11, 11.5, 14, 12, 12.2, 11.1, 11.2, 10, 10.10, 10.6, 10.5, 10.2, 10.1, 3, 3.8, 14.1, 14.17"
"""[A] rational legal aid system would incorporate some form of screening based on the significance of a claim and the cost-effectiveness of assistance"" without leaving out or addressing vulnerable groups. ",0,20,"Deborah Rhode,Dmitry Bam",A Roadmap to Justice,2,"This white paper explores the gap between principle and practice concerning access to justice in America and what should be done to address it. The analysis grows out of a Roadmap to Justice forum involving over one hundred leading experts, co-sponsored by the Stanford University Center on the Legal Profession and the James Sokolove Charitable Fund. One group of Forum participants met in Boston in October 2008, and another in Stanford in March 2009. Their discussions centered on three main questions, which we examine more fully here: goals and priorities for the delivery of civil legal assistance; inadequacies in the current structure; and cost-effective strategies for addressing those inadequacies.",2010,"7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,9 Demographics,9.1. Financial Demographics,11 Special Issues,11.5 Financing Justice,14 Civil and Human Rights,12. Jurisdiction,12.2 United States,11.1 COVID-19,11.2 Civil Rights to Counsel,10 Solution Type,10.10 Regulatory/Law Solutions,10.6 Technology Solutions,10.5 Pro Bono Solutions,10.2 Non-Legal Solutions,10.1 Self-Help Solutions,3 Courts & Lawyers ,3.8 Representing onself as Pro Se,14.1 Age Discrimination,14.17 Right to a free lawyer","7, 7.1, 7.2, 9, 9.1, 11, 11.5, 14, 12, 12.2, 11.1, 11.2, 10, 10.10, 10.6, 10.5, 10.2, 10.1, 3, 3.8, 14.1, 14.17"
"Restrictions on cases and clients, such as statutory restrictions on the kinds of cases/clients government-subsidized legal aid programs can restrict federally funded and effective methods of law reform and representation of clients who may need it the most.",1,21,"Deborah Rhode,Dmitry Bam",A Roadmap to Justice,2,"This white paper explores the gap between principle and practice concerning access to justice in America and what should be done to address it. The analysis grows out of a Roadmap to Justice forum involving over one hundred leading experts, co-sponsored by the Stanford University Center on the Legal Profession and the James Sokolove Charitable Fund. One group of Forum participants met in Boston in October 2008, and another in Stanford in March 2009. Their discussions centered on three main questions, which we examine more fully here: goals and priorities for the delivery of civil legal assistance; inadequacies in the current structure; and cost-effective strategies for addressing those inadequacies.",2010,"7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,9 Demographics,9.1. Financial Demographics,11 Special Issues,11.5 Financing Justice,14 Civil and Human Rights,12. Jurisdiction,12.2 United States,11.1 COVID-19,11.2 Civil Rights to Counsel,10 Solution Type,10.10 Regulatory/Law Solutions,10.6 Technology Solutions,10.5 Pro Bono Solutions,10.2 Non-Legal Solutions,10.1 Self-Help Solutions,3 Courts & Lawyers ,3.8 Representing onself as Pro Se,14.1 Age Discrimination,14.17 Right to a free lawyer","7, 7.1, 7.2, 9, 9.1, 11, 11.5, 14, 12, 12.2, 11.1, 11.2, 10, 10.10, 10.6, 10.5, 10.2, 10.1, 3, 3.8, 14.1, 14.17"
